ID,FrameRdy,Stamp,Roll,Pitch,Yaw,LinAccX,LinAccY,LinAccZ,AngVelX,AngVelY,AngVelZ,PoseX,PoseY,PoseZ,
165,0,2.038,-0.000335188,-0.000980506,-0.0105723,0.00420153,-0.0141856,-9.8084,0.634264,0.0040544,0.000287386,-0.0151243,0.0169317,9.86042,
166,0,2.05,0.0054833,-0.00102851,-0.0106379,0.000543571,0.0531844,-9.12004,0.319591,-0.00797949,-0.00641487,-0.0151243,0.0169317,9.86042,
167,0,2.059,0.00522807,-0.0010777,-0.0107214,0.000907425,0.0664212,-10.2816,-0.317106,-0.00661407,-0.0132274,-0.0171722,0.0168417,9.86052,
168,0,2.07,-0.00043941,-0.00110092,-0.0106627,-0.00502132,-0.00136485,-9.66445,-0.655711,-0.000219738,0.00681916,-0.0171722,0.0168417,9.86052,
169,0,2.08,-0.00488424,-0.00110101,-0.0106592,-0.00270269,-0.0538922,-9.25007,-0.299929,0.000448039,0.00105626,-0.0144534,0.0168099,9.86063,
170,1,2.091,-0.0049914,-0.00108706,-0.0106482,0.00215057,-0.0640772,-10.0693,0.21491,0.00355042,0.0012934,-0.0135541,0.0167959,9.86068,
171,0,2.101,6.55878e-06,-0.00103965,-0.0105366,-0.00522543,0.0021209,-9.71387,0.629025,0.00689285,0.019794,-0.0135541,0.0167959,9.86068,
172,0,2.111,0.00510391,-0.00102514,-0.0103862,0.00189553,0.0512157,-9.17409,0.310955,-0.000667472,0.0104813,-0.016421,0.0167504,9.86079,
173,0,2.122,0.00478344,-0.00100423,-0.0102891,0.00153616,0.0659639,-10.3241,-0.324768,0.00088279,0.00882394,-0.016421,0.0167504,9.86079,
174,0,2.131,-0.000824788,-0.000985614,-0.0102768,-0.00591843,-0.00870853,-9.5137,-0.636714,0.000456025,-0.00296585,-0.0160411,0.0167304,9.86085,
175,0,2.142,-0.00538275,-0.00100085,-0.0103135,-0.00147495,-0.0539588,-9.25011,-0.22646,-0.00406801,-0.00406882,-0.0160411,0.0167304,9.86085,
176,0,2.153,-0.00411357,-0.00102268,-0.0102994,-0.00402243,-0.0581126,-10.5421,0.415294,-0.00235678,-0.00106835,-0.0133485,0.0167275,9.86096,
177,0,2.163,0.00251624,-0.00105213,-0.0104399,0.00906496,0.00669496,-9.49306,0.605985,0.000378121,-0.0150076,-0.0150526,0.0166716,9.86103,
178,0,2.174,0.00600489,-0.0010351,-0.0105543,-0.00212477,0.0626805,-9.40917,0.0819095,0.0016552,-0.00809116,-0.0150526,0.0166716,9.86103,
179,0,2.185,0.00330541,-0.0010147,-0.0105848,-0.00542969,0.0466937,-10.6016,-0.526579,-0.000622871,0.000102072,-0.0169067,0.016629,9.86111,
180,1,2.195,-0.00273987,-0.00100142,-0.0106139,0.00482043,-0.0185256,-9.39171,-0.541802,0.00246342,-0.0070553,-0.0142907,0.0166443,9.86119,
181,0,2.206,-0.00529704,-0.000987244,-0.0106213,-0.000175866,-0.063068,-9.62766,0.022326,0.00108039,-0.000211175,-0.0142907,0.0166443,9.86119,
182,0,2.216,-0.0017154,-0.00098397,-0.0105912,0.00786558,-0.0457998,-10.3478,0.581069,0.00243513,0.00610391,-0.0137466,0.0166399,9.86124,
183,0,2.225,0.00399192,-0.000979543,-0.0105607,-0.0067511,0.0431358,-9.29187,0.447897,-0.000492488,-0.00107364,-0.0137466,0.0166399,9.86124,
184,0,2.236,0.0053407,-0.000992755,-0.0105868,-0.000622544,0.0597454,-9.97663,-0.14272,-0.000700241,-0.00785762,-0.0165537,0.016589,9.86133,
185,0,2.247,0.000817619,-0.0009963,-0.0106565,0.00629263,0.0306222,-10.164,-0.62204,0.00377209,-0.00629987,-0.0151706,0.0165885,9.86138,
186,0,2.256,-0.00464119,-0.000982635,-0.0107127,-0.00222365,-0.0508347,-9.27031,-0.376131,0.0028089,-0.00513805,-0.0151706,0.0165885,9.86138,
187,0,2.268,-0.00472413,-0.000963303,-0.0107626,0.00165223,-0.0655607,-10.3339,0.312477,0.00536431,-0.00413742,-0.0130793,0.0166067,9.86146,
188,0,2.278,0.000724759,-0.000948203,-0.0107104,-0.00764921,-0.0045075,-10.053,0.618519,-0.00495896,0.00594052,-0.0130793,0.0166067,9.86146,
189,0,2.289,0.00515992,-0.000945866,-0.0106796,0.00389772,0.0504607,-9.35662,0.217845,0.00213578,-0.00105778,-0.0156478,0.0165798,9.86156,
190,1,2.299,0.00422776,-0.000944148,-0.0106892,0.00359457,0.0650893,-10.4592,-0.361634,0.00107997,-0.00108187,-0.0161794,0.0165709,9.86163,
191,0,2.31,-0.00141503,-0.000938003,-0.0106774,-0.00579597,-0.0107841,-9.75763,-0.608646,-0.00229649,0.00591013,-0.0161794,0.0165709,9.86163,
192,0,2.319,-0.00549618,-0.000931496,-0.0106605,0.000234905,-0.0539589,-9.36407,-0.169081,-0.000447678,-0.000940863,-0.0132425,0.016604,9.86175,
193,0,2.33,-0.00364817,-0.000913304,-0.0106565,-0.00604443,-0.0550349,-10.7018,0.464943,-0.00117007,-0.00911866,-0.0132425,0.016604,9.86175,
194,0,2.34,0.00243195,-0.00090316,-0.0106781,0.00839803,0.00665833,-9.49289,0.596975,0.00210685,-0.000695004,-0.0143303,0.016599,9.86184,
195,0,2.35,0.00576945,-0.000876854,-0.0106706,-0.000663699,0.0581308,-9.33411,0.141215,0.00355115,0.0058393,-0.0143303,0.016599,9.86184,
196,0,2.36,0.00360293,-0.000857651,-0.010669,-0.0029134,0.0483938,-10.394,-0.488025,0.00280237,-0.000891669,-0.0166135,0.0165882,9.86195,
197,0,2.37,-0.00241809,-0.00085102,-0.0106772,0.00270674,-0.025279,-9.19412,-0.563186,-0.00116714,-0.000735303,-0.0142987,0.0166267,9.86203,
198,0,2.381,-0.00544858,-0.000831461,-0.0106852,0.00107077,-0.0609389,-9.57295,-0.033725,0.00178485,-0.000780168,-0.0142987,0.0166267,9.86203,
199,0,2.391,-0.00232838,-0.000822939,-0.0106937,0.00310853,-0.0436916,-10.1887,0.550775,-0.0021758,-0.000875625,-0.0130909,0.0166532,9.86209,
200,0,2.401,0.00363842,-0.000797634,-0.0106964,0.000226465,0.0378142,-9.13973,0.511371,0.00658449,-0.000742184,-0.0130909,0.0166532,9.86209,
201,0,2.412,0.00576732,-0.000790831,-0.0107059,-0.000394293,0.0633683,-9.59573,-0.0111984,0.00102005,-0.00107208,-0.0159642,0.0166418,9.86219,
202,1,2.422,0.00221529,-0.000783736,-0.010725,-0.0012895,0.0384473,-10.4061,-0.589615,-0.00301822,-0.00947928,-0.0158649,0.0166578,9.86222,
203,0,2.433,-0.00384416,-0.000777489,-0.0107627,0.00343041,-0.0276496,-9.25846,-0.506712,0.00351648,-0.000995948,-0.0158649,0.0166578,9.86222,
204,0,2.442,-0.00573077,-0.000774953,-0.0107722,-0.000557077,-0.0619989,-9.77433,0.0970117,-0.000290258,-0.000925758,-0.0128698,0.016706,9.86231,
205,0,2.453,-0.00152228,-0.000769141,-0.0107814,0.00623825,-0.0330727,-10.2241,0.62717,0.00651826,-0.000958831,-0.0128698,0.016706,9.86231,
206,0,2.464,0.00416409,-0.000766932,-0.0107632,-0.0067973,0.0469126,-9.24313,0.418862,-0.00386113,-0.000765249,-0.0140671,0.0167092,9.86233,
207,0,2.474,0.00505281,-0.000771464,-0.0107738,-0.0018316,0.0633639,-9.99222,-0.201395,-0.00138497,-0.00104727,-0.0162842,0.0167029,9.86238,
208,0,2.485,0.000113389,-0.000770144,-0.0107846,0.00210572,0.0240109,-10.0626,-0.645982,0.00461349,-0.0011088,-0.0162842,0.0167029,9.86238,
209,0,2.494,-0.00514595,-0.000769154,-0.0107582,-0.00324557,-0.0532308,-9.25834,-0.335041,-0.000206313,0.00728057,-0.013734,0.0167477,9.86242,
210,1,2.506,-0.00590722,-0.000769713,-0.0107281,0.000861589,-0.0636907,-9.54417,-0.0236678,0.00143639,0.00593308,-0.0128475,0.016784,9.86245,
211,0,2.517,0.001108,-0.000755301,-0.0107406,-0.00164172,0.00590691,-9.42163,0.622972,-0.00537799,-0.000710319,-0.0128475,0.016784,9.86245,
212,0,2.527,0.00542512,-0.00073811,-0.0107641,0.00130877,0.0553582,-9.27411,0.193066,0.00368442,-0.00766822,-0.0158241,0.0167822,9.86251,
213,0,2.537,0.00377259,-0.000716832,-0.0108016,-0.000476103,0.058847,-10.5459,-0.450451,0.00425577,-0.000260375,-0.0158241,0.0167822,9.86251,
214,0,2.548,-0.00230415,-0.000707397,-0.0107889,0.00168176,-0.0224559,-9.25816,-0.600484,-0.00187698,0.00654094,-0.0150998,0.0168236,9.86251,
215,0,2.559,-0.00599714,-0.000680093,-0.0107801,0.000734652,-0.0637217,-9.48224,-0.0384802,0.00263597,-0.000389428,-0.0124689,0.0168921,9.86255,
216,0,2.57,-0.0023315,-0.000660631,-0.0107568,0.00773934,-0.0513651,-10.6641,0.597028,0.00556106,0.00572495,-0.0124689,0.0168921,9.86255,
217,0,2.58,0.00347199,-0.000641351,-0.0107674,-0.00782921,0.0406626,-9.46752,0.461361,-0.000445439,-0.0010179,-0.014606,0.0169073,9.86256,
218,0,2.591,0.00487828,-0.00063186,-0.0107986,-0.00104583,0.0640457,-9.85831,-0.145762,0.00121095,-0.00130134,-0.014606,0.0169073,9.86256,
219,1,2.609,0.000301403,-0.000616239,-0.0108113,0.00501927,0.0381798,-10.4172,-0.638688,0.00603926,-0.00127325,-0.013221,0.0169966,9.86261,
220,0,2.619,-0.00631992,-0.000594125,-0.0108377,0.000315492,-0.0623457,-9.61031,-0.0173581,0.00202096,-0.00935277,-0.013221,0.0169966,9.86261,
221,0,2.629,-0.00301619,-0.000592497,-0.0108826,0.00715037,-0.04869,-10.2288,0.584374,0.000398589,0.000403141,-0.0128028,0.0170461,9.86262,
222,0,2.639,0.00311203,-0.00058948,-0.0109373,-0.00597692,0.0425442,-9.13302,0.520548,0.000870152,0.00268399,-0.0128028,0.0170461,9.86262,
223,0,2.65,0.00521087,-0.000616119,-0.0109893,0.000203754,0.06288,-9.69622,-0.0766193,-0.0022905,-0.00465149,-0.0157752,0.0170433,9.86268,
224,0,2.66,0.00058424,-0.000645985,-0.0110014,0.00424331,0.0308609,-10.1689,-0.626397,0.00197519,0.00569828,-0.0157752,0.0170433,9.86268,
225,0,2.671,-0.00481612,-0.000659159,-0.0108911,-0.00319158,-0.0505427,-9.27421,-0.370781,-0.000583088,0.0130891,-0.0144391,0.0170842,9.86267,
226,0,2.681,-0.00516755,-0.000657142,-0.0108394,0.00204404,-0.0662517,-10.169,0.255953,0.0032356,0.00534107,-0.0123689,0.0171395,9.8627,
227,0,2.691,1.11509e-05,-0.000641638,-0.0107939,-0.00871497,-0.00345833,-9.96955,0.624168,-0.00263234,0.00394916,-0.0123689,0.0171395,9.8627,
228,0,2.702,0.0048576,-0.000625097,-0.0107397,0.00523931,0.0468767,-9.30607,0.279615,0.00377939,0.00160957,-0.0148038,0.0171614,9.86273,
229,1,2.712,0.00416111,-0.000594369,-0.010719,0.00356878,0.0647873,-10.4275,-0.360529,0.00511326,-0.00105419,-0.0155367,0.0172137,9.86275,
230,0,2.723,-0.00218448,-0.000574607,-0.0108082,0.000381223,-0.0210573,-9.32,-0.597464,-0.00270868,-0.00793535,-0.0155367,0.0172137,9.86275,
231,0,2.733,-0.00592617,-0.000562889,-0.0108665,0.00175845,-0.0582898,-9.4279,-0.121446,0.00066685,-0.00790594,-0.0125495,0.0173027,9.86282,
232,0,2.743,-0.0036565,-0.000566534,-0.0109063,-0.000342997,-0.0454558,-10.3687,0.478771,-0.00469086,-0.0003364,-0.0125495,0.0173027,9.86282,
233,0,2.753,0.00203635,-0.000558593,-0.0109392,0.00399982,0.027633,-9.30198,0.519233,0.00620916,-0.00768919,-0.01353,0.0173401,9.86283,
234,0,2.763,0.00443517,-0.000550991,-0.0109861,0.000324969,0.059869,-9.78666,-0.0273904,0.00129572,0.000638988,-0.0155789,0.0173691,9.8629,
235,0,2.774,0.000851761,-0.000542318,-0.0109837,0.00136294,0.0276221,-10.0483,-0.56396,-0.0013597,-0.00283335,-0.0155789,0.0173691,9.8629,
236,0,2.783,-0.00476308,-0.00052179,-0.0110021,0.00200577,-0.0383317,-9.17741,-0.443031,0.00479219,-0.00147593,-0.0130763,0.0174535,9.86298,
237,0,2.794,-0.00603733,-0.000507132,-0.0109987,0.000270412,-0.0597263,-10.0286,0.150796,0.00119547,-0.00102501,-0.0130763,0.0174535,9.86298,
238,0,2.804,-0.00156954,-0.000485303,-0.010958,0.0011119,-0.00969237,-9.83136,0.602647,0.00686439,0.00590877,-0.0125857,0.0175234,9.86304,
239,1,2.815,0.00352373,-0.000489731,-0.0109334,-0.00250593,0.051473,-9.20293,0.331321,-0.00404827,-0.000963669,-0.0152611,0.0175453,9.86315,
240,0,2.826,0.00317878,-0.000491407,-0.0109445,0.00246523,0.0647359,-10.4438,-0.34924,-0.000520429,-0.00100159,-0.0152611,0.0175453,9.86315,
241,0,2.836,-0.0023022,-0.000484461,-0.0109547,-0.0054578,-0.00846456,-9.74697,-0.592219,-0.000130288,-0.00101495,-0.0141616,0.0176106,9.86324,
242,0,2.847,-0.00628822,-0.000490232,-0.0109732,0.000613541,-0.0571676,-9.45448,-0.089763,-0.000936005,-0.00934611,-0.0141616,0.0176106,9.86324,
243,0,2.858,-0.00369529,-0.000492397,-0.0109956,-0.00651252,-0.0508739,-10.7333,0.525191,-0.00472467,-0.00108073,-0.0121061,0.0176906,9.86335,
244,0,2.867,0.0023488,-0.000502842,-0.0110067,0.00876146,0.0117172,-9.5392,0.556721,0.00165957,-0.00111668,-0.0147038,0.0177152,9.86347,
245,0,2.878,0.00500547,-0.000502001,-0.0110183,-0.000926189,0.0647824,-9.50546,-0.0133712,-0.000559297,-0.00116533,-0.0147038,0.0177152,9.86347,
246,0,2.888,0.000894598,-0.000512387,-0.0110219,-4.04989e-05,0.0233303,-10.0079,-0.599521,-0.00450814,0.00753033,-0.0152834,0.0177669,9.86354,
247,0,2.899,-0.00473157,-0.000507345,-0.0109772,0.00312185,-0.0410526,-9.01161,-0.423286,0.00326481,-0.000682561,-0.0152834,0.0177669,9.86354,
248,1,2.913,-0.00596437,-0.000499557,-0.0109845,-0.000122513,-0.0627939,-9.66532,0.0677408,0.000617669,-0.000882141,-0.0124959,0.0178555,9.86364,
249,0,2.922,0.000544585,-0.000481808,-0.011012,-0.00796063,0.0154807,-9.44952,0.622708,0.00118202,-0.00772497,-0.0133074,0.0179066,9.86366,
250,0,2.933,0.00503116,-0.000479836,-0.0110345,0.00341334,0.0542618,-9.22223,0.218648,0.000325154,-0.000979229,-0.0133074,0.0179066,9.86366,
251,0,2.943,0.00324374,-0.000462329,-0.0110457,0.00373429,0.0647133,-10.6783,-0.481104,0.00443148,-0.00109217,-0.0158518,0.0179488,9.86372,
252,0,2.954,-0.00285572,-0.000451576,-0.01105,-0.00417489,-0.0244593,-9.45436,-0.585614,-0.00286011,-0.000927447,-0.0136286,0.0180462,9.86374,
253,0,2.965,-0.00618513,-0.000440155,-0.0110591,0.000762832,-0.0597747,-9.42194,-0.0671384,0.000511108,-0.000871661,-0.0136286,0.0180462,9.86374,
254,0,2.974,-0.00337203,-0.000427535,-0.011068,-0.00612286,-0.0448236,-10.5776,0.529902,-0.00366413,-0.000840379,-0.0123893,0.0181293,9.86374,
255,0,2.985,0.00265746,-0.000419598,-0.011077,0.00862137,0.0192061,-9.38319,0.537738,0.004336,-0.000945306,-0.0123893,0.0181293,9.86374,
256,0,2.994,0.00509577,-0.000404341,-0.0110662,-0.000444342,0.0625974,-9.68749,-0.0330751,0.00081134,-0.000776607,-0.0153449,0.0181727,9.86376,
257,0,3.006,0.00256764,-0.000394079,-0.0110724,-0.00189584,0.0505828,-10.647,-0.515766,0.0029403,-0.000865452,-0.0153367,0.0182309,9.86373,
258,1,3.02,-0.00100557,-0.000389373,-0.0110772,0.000824901,0.00207963,-9.59008,-0.618578,0.00527602,-0.000852676,-0.0153367,0.0182309,9.86373,
259,0,3.03,-0.00568527,-0.00038172,-0.011068,-0.000445456,-0.0612312,-9.85077,0.089103,0.00071905,-0.00208695,-0.0129897,0.0183116,9.86376,
260,0,3.041,-0.00152803,-0.000377489,-0.0110737,0.00741807,-0.0329716,-9.9543,0.617355,0.000715867,-0.000617725,-0.0131606,0.0183875,9.86375,
261,0,3.052,0.0042534,-0.000355509,-0.0110521,-0.00483569,0.0499705,-9.10102,0.434615,0.00299468,0.00625317,-0.0131606,0.0183875,9.86375,
262,0,3.061,0.00526179,-0.000357325,-0.0110296,-0.000837099,0.0608543,-10.0353,-0.187738,0.00042583,-0.00223972,-0.0159773,0.0184298,9.8638,
263,0,3.072,0.00041873,-0.00036297,-0.0110368,0.00647976,0.0162634,-9.7134,-0.629947,0.00180988,-0.00074401,-0.0159773,0.0184298,9.8638,
264,0,3.082,-0.00489252,-0.000358409,-0.0110443,-0.000621129,-0.0555118,-9.0795,-0.344398,0.00240952,-0.000769427,-0.0143842,0.0185145,9.8638,
265,0,3.093,-0.00486067,-0.000364579,-0.0110515,0.00312071,-0.0668203,-10.2118,0.296207,0.000765705,-0.000740175,-0.0124781,0.0186085,9.86381,
266,0,3.103,0.000608104,-0.000355888,-0.0110665,-0.00612324,0.0115135,-9.53921,0.632608,0.0025177,-0.000403851,-0.0124781,0.0186085,9.86381,
267,0,3.113,0.00508433,-0.000363351,-0.0110961,-0.00247546,0.0534597,-9.21655,0.309523,-0.00339919,-0.000897135,-0.0152385,0.0186493,9.86382,
268,1,3.127,0.00550898,-0.000358609,-0.0111183,0.000717242,0.0614801,-9.8888,-0.132484,0.00135539,-0.00777909,-0.0156882,0.0187182,9.86379,
269,0,3.137,-0.00276102,-0.000335378,-0.0111928,-0.00143764,-0.0209784,-9.59437,-0.576171,-0.0015436,-0.00540707,-0.0156882,0.0187182,9.86379,
270,0,3.147,-0.00583264,-0.000299332,-0.0112278,0.00118211,-0.0628205,-9.44551,-0.0339755,0.00368731,-0.00449112,-0.012695,0.0188416,9.8638,
271,0,3.157,-0.0027158,-0.000260676,-0.0112264,-0.00352224,-0.052232,-10.6996,0.562952,-0.00203084,0.00615132,-0.012695,0.0188416,9.8638,
272,0,3.168,0.00339249,-0.000231298,-0.0111364,0.00678976,0.0204924,-9.47759,0.5389,0.00709506,0.00591173,-0.0138469,0.0189243,9.86374,
273,0,3.178,0.00567504,-0.000219701,-0.0110762,3.98365e-05,0.0648748,-9.61601,-0.0549866,0.000658687,0.00584546,-0.0161852,0.0189871,9.86371,
274,0,3.189,0.00181992,-0.000225745,-0.0110207,-0.00132519,0.0371853,-10.6072,-0.597951,-0.0048558,0.00473815,-0.0161852,0.0189871,9.86371,
275,0,3.198,-0.00395927,-0.00023472,-0.0109832,0.00352046,-0.0304577,-9.4327,-0.455283,0.00130852,0.00328124,-0.0137411,0.0190903,9.86366,
276,0,3.209,-0.00519141,-0.000254812,-0.0109549,-0.00057739,-0.0633895,-9.89958,0.164344,-0.00354279,0.00245611,-0.0137411,0.0190903,9.86366,
277,0,3.219,-0.000457799,-0.000274713,-0.0109962,0.00608711,-0.0298564,-10.3528,0.648108,0.004491,-0.00787092,-0.0129883,0.019167,9.86361,
278,1,3.231,0.00322036,-0.000289013,-0.0110437,0.00896095,0.0186082,-9.29453,0.566632,0.00140671,-0.00797341,-0.0160077,0.0192042,9.8636,
279,0,3.242,0.00468853,-0.000289316,-0.0111112,0.00360131,0.0665097,-10.4693,-0.383412,0.000615869,9.63241e-05,-0.0160077,0.0192042,9.8636,
280,0,3.252,-0.00120562,-0.000284657,-0.0111195,-0.00648307,-0.0119824,-9.64017,-0.633292,-0.00222864,-0.00838171,-0.0152405,0.0192869,9.86354,
281,0,3.262,-0.00536172,-0.000296812,-0.0111402,-0.000426683,-0.0551328,-9.30284,-0.170921,-0.00264603,-0.000136217,-0.0152405,0.0192869,9.86354,
282,0,3.273,-0.0035083,-0.000302177,-0.0111432,-0.00580016,-0.0534081,-10.7434,0.462408,-0.00229902,-0.000943949,-0.0126533,0.0193935,9.86352,
283,0,3.282,0.00246238,-0.000323749,-0.0111519,0.00665857,0.00803632,-9.5318,0.586065,-0.00282119,-0.000871877,-0.0148348,0.019446,9.86347,
284,0,3.293,0.00572415,-0.000325661,-0.0111615,-0.00169676,0.0617381,-9.49622,0.0609529,-0.000627473,-0.000991392,-0.0148348,0.019446,9.86347,
285,0,3.305,0.00225137,-0.000338114,-0.01116,-0.00402628,0.0288842,-10.1459,-0.572012,-0.00496904,-0.00229846,-0.0160626,0.019509,9.86342,
286,0,3.314,-0.00371987,-0.000343091,-0.0111408,0.00432829,-0.0314132,-9.1372,-0.495271,0.0021149,-0.000951668,-0.0160626,0.019509,9.86342,
287,0,3.325,-0.00565198,-0.000337444,-0.0111119,-7.48991e-05,-0.0637437,-9.65861,0.0380891,0.000617555,-0.00103222,-0.013108,0.0196232,9.86341,
288,1,3.336,-0.00187695,-0.000336892,-0.011127,0.00735028,-0.0486478,-10.3707,0.611991,0.000732774,0.00077729,-0.0133051,0.0196989,9.86335,
289,0,3.346,0.00414188,-0.000315958,-0.0111428,-0.0049562,0.0430467,-9.24965,0.485557,0.00333549,-0.00925061,-0.0133051,0.0196989,9.86335,
290,0,3.356,0.00573802,-0.000309463,-0.0111648,-0.000179081,0.061888,-9.86401,-0.128758,0.00153461,-0.000954179,-0.0162493,0.0197541,9.86334,
291,0,3.366,0.0013111,-0.00030053,-0.0111463,0.00662697,0.0317642,-10.1885,-0.626464,0.00368801,-0.000686413,-0.0162493,0.0197541,9.86334,
292,0,3.377,-0.00427002,-0.00027644,-0.0111555,-0.00137916,-0.0483018,-9.24033,-0.398172,0.00419626,-0.000927242,-0.0147014,0.0198661,9.86328,
293,0,3.386,-0.00507661,-0.000266485,-0.0111631,0.000452694,-0.0638987,-9.90076,0.169348,0.00117823,-0.00083883,-0.0127728,0.0199777,9.86325,
294,0,3.398,0.000322614,-0.000237685,-0.0111724,-0.00641434,-0.00291103,-9.97954,0.643802,0.00379908,-0.000914984,-0.0127728,0.0199777,9.86325,
295,0,3.409,0.00544597,-0.000233023,-0.0111814,0.00292964,0.0483354,-9.25165,0.311486,-0.000656069,-0.00092592,-0.0153991,0.0200436,9.86321,
296,0,3.418,0.00508191,-0.000215691,-0.011191,0.00218233,0.0666754,-10.3138,-0.3305,0.001027,-0.000961905,-0.0153991,0.0200436,9.86321,
297,0,3.429,3.44227e-05,-0.000194497,-0.0111998,-0.00278787,0.00917626,-9.76752,-0.656975,0.00464221,-0.00102062,-0.0160208,0.0201358,9.86315,
298,1,3.44,-0.00498814,-0.000182709,-0.0111876,-0.00270832,-0.0554269,-9.12857,-0.290477,5.54275e-05,-0.000579988,-0.0132525,0.0202529,9.86313,
299,0,3.449,-0.00440176,-0.00016205,-0.0111962,-0.000656496,-0.0626947,-10.3877,0.349631,0.00437193,-0.000859567,-0.0132525,0.0202529,9.86313,
300,0,3.461,0.00191199,-0.000159964,-0.011177,0.0045408,0.000540787,-9.60925,0.617485,-0.00259051,-0.000832343,-0.0137337,0.0203436,9.86305,
301,0,3.471,0.00580326,-0.000140035,-0.0111863,-0.00152563,0.0593092,-9.36777,0.137984,0.00232668,-0.000974932,-0.0164009,0.0204126,9.86302,
302,0,3.482,0.00360451,-0.000127065,-0.011196,-0.00442513,0.0549689,-10.7791,-0.495908,0.00109169,-0.0010123,-0.0164009,0.0204126,9.86302,
303,0,3.492,-0.00244292,-0.000124952,-0.0112052,0.00435342,-0.0168397,-9.50004,-0.572155,-0.000174508,-0.00082932,-0.0145343,0.0205256,9.86296,
304,0,3.502,-0.00549266,-0.000109596,-0.0112354,0.000632002,-0.0633655,-9.56796,-0.0342633,0.00135598,-0.00740361,-0.0145343,0.0205256,9.86296,
305,0,3.513,-0.00236716,-0.000114004,-0.0113079,0.00539994,-0.0555302,-10.5471,0.563669,-0.00175972,-0.00649442,-0.0128704,0.0206381,9.86292,
306,0,3.522,0.00367112,-0.000110495,-0.0113668,-0.00345628,0.0360766,-9.35415,0.523187,0.00245986,-0.00545248,-0.0128704,0.0206381,9.86292,
307,0,3.533,0.00589592,-0.000133022,-0.0114114,-0.000213718,0.062313,-9.63324,-0.00170753,-0.00255237,-0.0045882,-0.0157319,0.0206959,9.8629,
308,1,3.544,0.00524423,-0.000145147,-0.0114469,0.000266574,0.0662878,-10.1436,-0.26028,-0.00377388,-0.0121235,-0.0160123,0.0207616,9.86285,
309,0,3.553,-0.00310015,-0.000148119,-0.0114255,0.00495721,-0.0150495,-9.53525,-0.552721,0.00507983,0.000479456,-0.0160123,0.0207616,9.86285,
310,0,3.564,-0.00564604,-0.000107072,-0.0113838,-0.00023909,-0.064379,-9.57554,0.027575,0.00513399,0.00174588,-0.0130059,0.0208928,9.86285,
311,0,3.574,-0.00201577,-4.69292e-05,-0.0113183,0.00744248,-0.0510875,-10.6535,0.598444,0.0109705,0.0117945,-0.0139147,0.0209957,9.8628,
312,0,3.585,0.0038094,1.2233e-05,-0.0111321,-0.00783565,0.0407709,-9.45858,0.46384,0.00237345,0.0179668,-0.0139147,0.0209957,9.8628,
313,0,3.595,0.00525607,4.70575e-05,-0.0110027,-0.00115157,0.0618231,-9.94124,-0.141334,0.00319816,0.00932927,-0.0163335,0.0210877,9.86279,
314,0,3.605,0.000704962,8.41075e-05,-0.011046,0.00432859,0.0339495,-10.2382,-0.644499,0.00796332,-0.00904959,-0.0163335,0.0210877,9.86279,
315,0,3.616,-0.00500565,0.000108156,-0.011169,-0.00388365,-0.05035,-9.23841,-0.406485,0.000922155,-0.00894503,-0.0141708,0.021216,9.86277,
316,0,3.625,-0.00563558,0.000111858,-0.0112532,0.00169762,-0.0677831,-10.0551,0.236549,0.00231721,-0.007978,-0.0141708,0.021216,9.86277,
317,0,3.636,-0.00045579,0.00011234,-0.0113563,-0.00916586,-0.00662763,-9.95487,0.643537,-0.00399531,-0.0144564,-0.0127651,0.02133,9.86276,
318,1,3.646,0.00261588,0.000112473,-0.0114049,0.000526067,0.0277926,-9.3626,0.570288,0.00559323,-0.00565368,-0.0127651,0.02133,9.86276,
319,0,3.656,0.0044137,8.99735e-05,-0.0114533,0.00326463,0.0660429,-10.2573,-0.329104,-0.000435078,-0.00408209,-0.0157471,0.0213871,9.86276,
320,0,3.667,-0.00129322,7.32348e-05,-0.0114184,-0.00545315,-0.00581316,-9.70464,-0.649776,-0.00569064,0.0061529,-0.0154023,0.0214722,9.8627,
321,0,3.677,-0.00598593,6.69358e-05,-0.0113495,0.00147205,-0.0510161,-9.21386,-0.243945,-0.00128679,0.00624447,-0.0154023,0.0214722,9.8627,
