Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
7.16619,50.3142,5.78167,52.9462,2.97395,-0.0373917,-0.0207898,0.212137,-0.0169227,0.0108579,-0.311426,14.7998,
7.21313,50.4378,5.78167,52.9462,2.88815,-0.0387603,-0.0192058,0.211516,-0.0180627,0.0118893,-0.311506,14.7998,
7.26415,50.5097,5.78167,52.9462,2.85205,-0.0398177,-0.0217901,0.212136,-0.0189027,0.0123059,-0.311196,14.7998,
7.32197,50.5608,5.87433,53.3356,3.12968,-0.0432367,-0.0238369,0.210191,-0.0196227,0.0131493,-0.311576,14.8998,
7.36099,50.6193,5.87433,53.3356,3.09656,-0.0429372,-0.0240553,0.210087,-0.0200227,0.0140826,-0.311046,14.8998,
7.38077,50.6644,5.87433,53.3356,3.06669,-0.0409199,-0.0260496,0.208645,-0.0202127,0.0145938,-0.311326,14.8998,
7.40139,50.7127,5.87433,53.3356,3.03501,-0.0416891,-0.0274181,0.208609,-0.0190327,0.0135095,-0.310906,14.8998,
7.41065,50.742,5.96698,53.725,3.31402,-0.0418527,-0.0340401,0.208968,-0.0188227,0.0121028,-0.310716,15.0998,
7.41869,50.8243,5.96698,53.725,3.24367,-0.0387609,-0.0319239,0.207783,-0.0187127,0.0108956,-0.310876,15.0998,
7.41882,50.9222,5.96698,53.725,3.15648,-0.0355989,-0.0319987,0.206185,-0.0188027,0.0089238,-0.310966,15.0998,
7.41935,51.0413,5.96698,53.725,3.05146,-0.0325285,-0.0313497,0.206108,-0.0188027,0.00733848,-0.310506,15.0998,
7.43572,51.1755,6.07817,54.127,3.24875,-0.032618,-0.0304947,0.205723,-0.0187127,0.00524932,-0.310966,15.1998,
7.45353,51.3169,6.07817,54.127,3.12859,-0.0316391,-0.0301029,0.205833,-0.0193027,0.00276009,-0.310666,15.1998,
7.46964,51.4388,6.07817,54.127,3.02698,-0.0300651,-0.0331157,0.205227,-0.0186427,0.00161037,-0.311026,15.1998,
