Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
5.64692,50.394,5.35546,51.1625,0.821886,-0.000691357,-0.0223112,0.226128,0.00963265,-0.003379,-0.312146,14.1998,
5.69617,50.4128,5.35546,51.1625,0.823491,-0.00553631,-0.025376,0.226734,0.00912265,-0.00235001,-0.311836,14.1998,
5.76077,50.4181,5.42958,51.5142,1.14501,-0.0124683,-0.026123,0.224035,0.00605265,-0.000422732,-0.311616,14.2998,
5.84231,50.4387,5.42958,51.5142,1.15199,-0.0166589,-0.0247585,0.224116,0.00282265,0.0019623,-0.311496,14.2998,
5.92409,50.4365,5.42958,51.5142,1.18571,-0.0219511,-0.0265692,0.223664,0.000192654,0.00401068,-0.311346,14.2998,
5.9985,50.4643,5.42958,51.5142,1.19413,-0.0256276,-0.0230151,0.220815,-0.00298265,0.00578055,-0.310856,14.2998,
6.05136,50.5352,5.50371,51.8534,1.42744,-0.023619,-0.0171529,0.217203,-0.00624265,0.0074217,-0.311366,14.3998,
6.11282,50.5667,5.50371,51.8534,1.4236,-0.0270659,-0.0198842,0.217382,-0.00808265,0.00835394,-0.310966,14.3998,
6.1717,50.5869,5.50371,51.8534,1.43186,-0.0296066,-0.0223681,0.216883,-0.0103127,0.00830321,-0.310646,14.3998,
6.22621,50.6081,5.59636,52.2177,1.72845,-0.0312034,-0.0249073,0.216494,-0.0125227,0.0072834,-0.310806,14.5998,
6.27465,50.6471,5.59636,52.2177,1.71085,-0.0316609,-0.0275441,0.217472,-0.0129727,0.00655417,-0.310966,14.5998,
6.31919,50.6813,5.59636,52.2177,1.69792,-0.0334843,-0.0314001,0.218653,-0.0122527,0.00495101,-0.310626,14.5998,
6.35252,50.7237,5.59636,52.2177,1.67449,-0.0353572,-0.0345808,0.218292,-0.0120627,0.00442004,-0.311086,14.5998,
6.39,50.7678,5.59636,52.2177,1.65293,-0.0380284,-0.0377473,0.220093,-0.0119427,0.00481339,-0.311016,14.5998,
6.4138,50.8102,5.68902,52.5694,1.90263,-0.0384557,-0.0391692,0.218555,-0.0119827,0.00596573,-0.311356,14.6998,
6.43495,50.8837,5.68902,52.5694,1.84339,-0.0378065,-0.0365275,0.217752,-0.0121627,0.00650669,-0.311176,14.6998,
6.45901,50.9708,5.68902,52.5694,1.77441,-0.0379393,-0.0343653,0.216349,-0.0134827,0.00745229,-0.311486,14.6998,
6.50308,51.061,5.68902,52.5694,1.71408,-0.0404219,-0.0324343,0.215704,-0.0141027,0.00839168,-0.311276,14.6998,
6.53672,51.1759,5.78167,52.9462,1.92459,-0.0393958,-0.0284203,0.213794,-0.0151727,0.00917242,-0.311566,14.7998,
6.5657,51.3394,5.78167,52.9462,1.78784,-0.0373917,-0.0207898,0.212037,-0.0169227,0.0108579,-0.311426,14.7998,
6.60635,51.4731,5.78167,52.9462,1.68824,-0.0387603,-0.0192058,0.211416,-0.0180627,0.0118893,-0.311506,14.7998,
6.65076,51.5533,5.78167,52.9462,1.64181,-0.0398177,-0.0217901,0.212036,-0.0189027,0.0123059,-0.311196,14.7998,
6.7008,51.6113,5.87433,53.3356,1.91213,-0.0432367,-0.0238369,0.210091,-0.0196227,0.0131493,-0.311576,14.8998,
6.73334,51.6758,5.87433,53.3356,1.86894,-0.0429372,-0.0240553,0.209987,-0.0200227,0.0140826,-0.311046,14.8998,
6.74868,51.7262,5.87433,53.3356,1.83155,-0.0409199,-0.0260496,0.208545,-0.0202127,0.0145938,-0.311326,14.8998,
6.76557,51.7794,5.87433,53.3356,1.79333,-0.0416891,-0.0274181,0.208509,-0.0190327,0.0135095,-0.310906,14.8998,
6.77251,51.8125,5.96698,53.725,2.07517,-0.0418527,-0.0340401,0.208868,-0.0188227,0.0121028,-0.310716,15.0998,
6.77883,51.9001,5.96698,53.725,1.99738,-0.0387609,-0.0319239,0.207683,-0.0187127,0.0108956,-0.310876,15.0998,
6.77811,52.0044,5.96698,53.725,1.9022,-0.0355989,-0.0319987,0.206085,-0.0188027,0.0089238,-0.310966,15.0998,
6.77804,52.1315,5.96698,53.725,1.78799,-0.0325285,-0.0313497,0.206008,-0.0188027,0.00733848,-0.310506,15.0998,
6.79275,52.2751,6.07817,54.127,1.98498,-0.032618,-0.0304947,0.205623,-0.0187127,0.00524932,-0.310966,15.1998,
6.80816,52.4271,6.07817,54.127,1.85005,-0.0316391,-0.0301029,0.205733,-0.0193027,0.00276009,-0.310666,15.1998,
6.8219,52.5595,6.07817,54.127,1.735,-0.0300651,-0.0331157,0.205127,-0.0186427,0.00161037,-0.311026,15.1998,
