Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
9.47861,59.3532,8.28336,63.9751,4.77393,-0.0350578,-0.0232034,0.134944,-0.0391427,-0.00723506,-0.307956,15.8997,
9.47966,59.6119,8.35749,64.5278,5.04232,-0.0334188,-0.026399,0.13313,-0.0371027,-0.00928219,-0.308016,15.8997,
9.45048,59.9283,8.35749,64.5278,4.72758,-0.0240581,-0.0201824,0.129901,-0.0320927,-0.00951487,-0.308056,15.8997,
9.43173,60.2129,8.43162,65.0679,4.9569,-0.02382,-0.0171191,0.125128,-0.0301527,-0.0068501,-0.309156,15.9997,
9.44154,60.4496,8.43162,65.0679,4.72742,-0.0266995,-0.0170206,0.125549,-0.0295827,-0.00332474,-0.309056,15.9997,
9.45143,60.6332,8.50574,65.6081,5.06403,-0.0241335,-0.0180982,0.123037,-0.0295527,0.000960126,-0.309016,16.0997,
9.45144,60.8486,8.50574,65.6081,4.85254,-0.0213036,-0.0123787,0.116223,-0.0287527,0.00327361,-0.308986,16.0997,
9.45016,61.0604,8.56134,66.1608,5.17726,-0.0196181,-0.0109396,0.111607,-0.0272027,0.00308517,-0.308616,16.0997,
9.46437,61.2148,8.61694,66.7009,5.55115,-0.021577,-0.0183096,0.112089,-0.0260627,0.00205712,-0.309086,16.1996,
9.47243,61.3949,8.61694,66.7009,5.37452,-0.0235855,-0.0186977,0.106546,-0.0269627,0.00069001,-0.308806,16.1996,
9.5144,61.5438,8.61694,66.7009,5.23458,-0.029885,-0.0249318,0.106987,-0.0262627,-0.00114972,-0.308506,16.1996,
9.55845,61.7193,8.67254,67.2536,5.60475,-0.0299874,-0.0281635,0.107826,-0.0279727,-0.00395052,-0.308916,16.2996,
9.59804,61.9282,8.67254,67.2536,5.40519,-0.0306875,-0.0277142,0.104394,-0.0284827,-0.00595535,-0.308906,16.2996,
9.61816,62.1647,8.72813,67.7937,5.69891,-0.0266054,-0.0271196,0.101229,-0.0284827,-0.0081968,-0.309106,16.2996,
9.63369,62.3206,8.72813,67.7937,5.54753,-0.0290505,-0.0345553,0.099479,-0.0268927,-0.00795669,-0.310426,16.2996,
9.62584,62.4802,8.7652,68.3464,5.92898,-0.0303651,-0.0355089,0.0967022,-0.0241827,-0.00697681,-0.310436,16.3996,
9.63971,62.6753,8.80227,68.8866,6.2675,-0.0304573,-0.0336287,0.0971582,-0.0240127,-0.00707873,-0.311416,16.4996,
9.66254,62.9006,8.80227,68.8866,6.04749,-0.0293818,-0.0324343,0.0975046,-0.0242127,-0.00812955,-0.311846,16.4996,
9.68083,63.1066,8.83933,69.4267,6.37586,-0.0316205,-0.031549,0.0927369,-0.0241127,-0.00652138,-0.312006,16.5996,
9.68813,63.349,8.83933,69.4267,6.13673,-0.0264255,-0.0246598,0.0870958,-0.0245727,-0.0057157,-0.312566,16.5996,
9.67782,63.5826,8.8764,69.9543,6.42195,-0.0240406,-0.0197456,0.0787479,-0.0227127,-0.00217901,-0.312826,16.5996,
9.6484,63.8221,8.8764,69.9543,6.18063,-0.0196539,-0.0142838,0.0726998,-0.0200127,-0.00069932,-0.312086,16.5996,
9.60916,64.0115,8.8764,69.9543,5.9878,-0.0164352,-0.0156447,0.0698199,-0.0169127,0.000854556,-0.312426,16.5996,
9.58314,64.2271,8.91347,70.507,6.31553,-0.0137502,-0.0139897,0.0704903,-0.0157627,0.00102475,-0.312176,16.6996,
9.57285,64.43,8.95053,71.0346,6.63385,-0.0113724,-0.0130483,0.0718954,-0.0151127,0.00568963,-0.312496,16.7996,
9.57249,64.6021,8.95053,71.0346,6.46246,-0.011349,-0.0110111,0.0662787,-0.0161027,0.00902723,-0.312946,16.7996,
9.58173,64.7563,8.95053,71.0346,6.30997,-0.0127357,-0.0114358,0.0635317,-0.0149027,0.0103021,-0.312716,16.7996,
9.56679,64.9749,8.9876,71.5747,6.62514,-0.0078998,-0.0038498,0.0551914,-0.0136727,0.0117882,-0.312916,16.8996,
9.56891,65.2221,8.9876,71.5747,6.37915,-0.00770148,-0.000494541,0.055505,-0.0154927,0.0123068,-0.312916,16.8996,
9.55905,65.4376,9.0432,72.1149,6.69715,-0.00373595,-0.00166713,0.0552377,-0.0124127,0.0126716,-0.312756,16.9996,
